194096,63.76547775268555
236895,54.17220102945964
190868,64.80639012654623
183076,53.00249303181967
186200,51.08589146931966
86219,76.58117879231771
35439,60.7113276163737
123927,42.38405685424805
107026,43.617085774739586
90341,49.83625157674154
50475,29.54877103169759
221414,44.545769500732426
119153,52.54984995524089
248838,49.41611862182617
125516,45.94213053385417
240286,45.17891616821289
33116,42.767451477050784
237801,43.67874615987142
102948,44.417029571533206
26470,50.70170466105144
210063,62.69911092122396
76850,44.18862622578939
144841,48.691479492187504
195839,54.7790153503418
52177,47.52242673238119
64485,53.67837066650391
150042,62.228063456217455
41052,50.03926340738933
193495,49.44926300048829
165249,45.466196695963546
236833,47.98450622558594
214592,48.914510345458986
75705,46.89056116739909
51283,31.014241027832032
169532,44.55195579528809
182602,60.012592569986985
217450,62.360119883219404
108883,36.96485582987468
234476,66.61423568725587
127581,27.739229202270508
49108,51.13630879720053
184983,64.01655502319336
120400,43.730886205037436
157120,39.509454345703126
110989,53.51512044270834
81772,56.67195332845053
84725,40.728396097819015
14678,63.17885971069336
232839,58.846794637044276
53138,77.27744725545247
99809,40.843229929606125
250568,50.73280588785808
23428,42.98817392985026
211741,33.54428164164225
28721,41.5767822265625
13046,60.023901621500656
120976,40.75570106506348
235804,35.501223754882815
237211,40.376522572835285
101398,34.37982966105143
117193,53.152225748697916
215135,39.00673891703288
67787,38.963352330525716
187307,31.444072850545247
1154,47.26469650268555
98407,43.46304334004721
6183,49.80466639200847
18915,53.33672332763672
224350,44.93440831502279
114015,51.30791893005372
9734,46.925573476155606
19998,56.3322738647461
42148,51.63434448242188
211635,48.3876210530599
115361,44.351768366495776
163220,50.532541147867846
157797,50.74856770833334
13337,50.5169921875
6507,36.21603228251139
42062,55.05748392740886
192674,60.612299092610684
83456,54.636487579345705
226554,34.4371337890625
45602,53.521635182698574
228776,41.31709976196289
127211,35.293132909139
139323,35.86033668518066
200710,54.239495595296226
135310,70.20105412801107
240727,66.9156379699707
12509,81.090291595459
125897,69.17955652872722
112110,48.77969881693522
5486,58.69740117390951
105831,44.84256426493327
86840,41.90925699869792
51034,46.740657043457034
225545,44.96867777506511
169104,54.3312250773112
41676,56.126416269938154
108010,48.078643035888675
238500,56.59106318155925
103318,48.6510965983073
30810,38.19078801472982
235600,43.556976318359375
232838,83.8100440979004
43717,69.69490865071614
189723,51.81031595865886
145711,43.11177635192871
135693,43.56341183980307
198349,53.16319910685222
228537,62.42502848307292
195586,55.63594818115235
246298,41.25702654520671
65385,53.476192220052084
169707,54.76244990030925
157796,54.915313720703125
107044,64.00497182210287
53434,53.302850850423184
223440,49.60504837036133
121112,47.956895192464195
145842,45.402704111735034
219061,74.85003814697266
102424,65.700803120931
175748,51.71270523071289
193925,56.80584767659506
39559,40.60392824808757
210792,57.93415069580078
114490,47.22680117289226
102883,31.187229029337566
169126,50.03634414672852
107458,45.058565902709965
11700,52.47059580485026
150195,56.5030995686849
144621,39.733820851643884
23370,48.11694742838542
65069,45.96577161153158
161216,43.65410079956055
205787,38.104443359375004
67034,50.22152964274089
27132,40.63957583109538
159340,46.68590100606283
23909,44.391075007120776
103640,53.24279886881511
18684,61.23433125813803
123503,55.67710723876954
215699,50.47683080037435
38743,42.95294609069824
176092,59.73434066772461
128120,48.25039443969727
156578,38.16190452575684
209009,55.36320292154949
187370,50.18136901855469
75323,63.89693044026693
52973,47.06511306762695
29650,61.134341430664065
179356,31.682883326212565
178608,52.42531077067058
207917,45.42374725341797
188547,54.73214950561524
166420,61.51185658772787
185832,58.789329528808594
210556,46.60095710754395
40504,41.47499872843425
133183,46.045579528808595
137330,40.14691314697266
19965,59.496646626790366
250804,53.515253448486334
138734,72.31916834513346
194668,37.03277117411295
155801,63.399914042154954
107580,42.61531842549642
154422,48.73908259073894
183822,43.133255132039395
163290,59.735503641764325
217400,62.292544555664065
120970,46.37839686075847
65203,49.02656377156576
137196,62.9034907023112
219945,49.81638717651367
55899,59.310558573404954
150837,61.94185180664063
108775,47.79830106099447
59364,58.01645126342774
17118,81.87052866617839
236470,69.13164240519207
189188,52.6265500386556
140565,47.22435735066732
101699,50.471580251057944
11405,44.67311147054037
219240,51.80184529622396
140545,38.24539515177409
128509,45.63480364481609
245158,57.428887430826826
78399,39.45473302205404
123755,45.38265279134115
129145,53.67864786783855
159810,48.65134887695313
136485,54.82585728963217
53416,54.45889333089193
170020,37.47500178019206
179958,43.40328890482585
108585,46.08122990926107
82416,49.78598175048828
200750,44.258086903889975
248706,37.74683062235514
31344,41.856393051147464
176655,57.46774368286133
82150,49.8087875366211
179169,44.70062319437663
197725,45.35680262247722
214504,54.76487223307292
193705,44.703035608927415
121110,32.522477849324545
142674,30.992867279052735
211752,39.17022577921549
12305,52.61898829142253
130027,45.84417368570964
61821,38.3926274617513
36190,75.21688181559244
61634,47.35405731201172
69864,48.68985290527344
56565,45.31112976074219
110424,36.32036221822103
178376,46.179629516601565
87462,55.98378601074219
23629,66.96448237101237
58621,54.79009195963542
209790,44.43304951985677
241239,53.505224863688156
189859,63.95648829142253
